employee_id,job_role,training_hours,client_contacts,task_switch_hours,performance_index
E2774,implement_specialist,6.5,8.27,4.6,66
E2775,support_engineer,7.4,10.24,2.3,68
E2776,implement_specialist,8.3,9.42,5.2,55.5
E2777,account_manager,6.2,5.42,6.9,51.9
E2778,implement_specialist,7.9,6.05,9.6,55.9
E2779,implement_specialist,7.8,13.2,3.6,92.6
E2780,implement_specialist,7.3,6.6,6.6,59.5
E2781,account_manager,7.5,5.66,4.3,39.3
E2782,support_engineer,7.1,9.47,5.1,77.6
E2783,support_engineer,6.3,12.53,4.1,36.1
E2784,account_manager,6.4,4.62,7,83.4
E2785,implement_specialist,6.1,2.66,10.3,51.1
E2786,support_engineer,7,6.57,9.9,62.3
E2787,account_manager,6.4,3.69,5.2,40.5
E2788,implement_specialist,7.6,8.37,4.4,41.1
E2789,implement_specialist,7.7,7.27,6,57.2
E2790,account_manager,7.2,12.15,2.4,66.7
E2791,implement_specialist,6.7,6.88,8.7,41.3
E2792,account_manager,6.3,7.44,7.6,85.1
E2793,account_manager,6.5,12.75,4.6,62.6
E2794,implement_specialist,7.3,1.83,4.8,38.4
E2795,implement_specialist,6.8,4.22,4.2,62.1
E2796,implement_specialist,6.7,6.01,7,77.4
E2797,account_manager,5.5,3.3,10.6,56.5
E2798,support_engineer,6.4,8.35,6.6,30.2
E2799,implement_specialist,8.7,7.38,7.2,58.7
E2800,implement_specialist,5.8,1.6,9.4,47.1
E2801,account_manager,5.8,8.77,8.3,40.2
E2802,account_manager,6.5,9.26,5.1,85.7
E2803,implement_specialist,8.1,7.35,6.2,38.3
E2804,support_engineer,6.4,6.57,8.1,28.5
E2805,account_manager,7,10.25,4.3,75.8
E2806,account_manager,5.1,3.24,10.4,43.2
E2807,support_engineer,7.8,4.52,7.1,72
E2808,account_manager,8.9,5.81,3.9,77.5
E2809,implement_specialist,6.9,7.11,5,62.5
E2810,support_engineer,8.8,7.44,4.4,67
E2811,account_manager,9.1,8.92,4,66.5
E2812,implement_specialist,8.2,6.12,3.1,81.1
E2813,support_engineer,7.7,12.5,8.5,51
E2814,implement_specialist,5.3,7.43,6.2,61.3
E2815,account_manager,7.4,11.63,7.4,48.7
E2816,support_engineer,7.9,9.35,4.8,72.7
E2817,implement_specialist,8,5.19,3.9,70
E2818,support_engineer,7.2,5.65,6.6,66.4
E2819,account_manager,4.6,7.24,8.2,70.1
E2820,account_manager,9.1,15.47,5.4,41.5
E2821,implement_specialist,7.8,5.29,6.3,54
E2822,support_engineer,6.7,9.9,7.8,79.5
E2823,implement_specialist,7.7,7.87,8.3,58.5
E2824,implement_specialist,5.2,5.34,9.1,52.9
E2825,implement_specialist,9.4,8.76,2.5,96.2
E2826,support_engineer,7.7,7.37,3.8,56.7
E2827,implement_specialist,8.8,7.83,5.7,65.3
E2828,account_manager,7.3,7.54,9.7,50.6
E2829,implement_specialist,6.4,8.01,9.1,56.3
E2830,implement_specialist,6.9,4.85,7.1,54.6
E2831,implement_specialist,7.5,10.88,6.3,56
E2832,support_engineer,9.2,6.59,2.6,74.2
E2833,support_engineer,7.1,7.76,5.4,40.4
E2834,support_engineer,5.1,4.06,8.2,61.7
E2835,support_engineer,7.2,6.21,7.1,56
E2836,account_manager,7.4,6.97,2,61.5
E2837,support_engineer,7.6,8.72,11.4,53.8
E2838,account_manager,7.5,10.75,2.6,75.7
E2839,account_manager,8.6,9.08,5,69
E2840,implement_specialist,7.2,6.18,6,43
E2841,account_manager,6.6,9.24,4.6,75
E2842,account_manager,7.6,11.21,5.9,77.7
E2843,implement_specialist,8.4,8.07,8.3,68.8
E2844,account_manager,7.8,13.93,3.9,79.5
E2845,implement_specialist,7,11.8,8.2,56.3
E2846,support_engineer,4.9,7.35,8.3,36.9
E2847,implement_specialist,6.4,6.64,8.2,66.6
E2848,implement_specialist,7.4,4.52,7.8,62.3
E2849,support_engineer,7.2,6.14,4.9,45.6
E2850,account_manager,7.4,6.44,8.1,76.7
E2851,implement_specialist,6.3,9.82,6,66.2
E2852,account_manager,7.7,5.77,7.6,73.1
E2853,implement_specialist,6.9,12.98,2.7,67.8
E2854,support_engineer,10.2,5.8,9.5,53.4
E2855,support_engineer,6.6,1.97,6.9,73.9
E2856,support_engineer,7,8.05,4.7,70.3
E2857,implement_specialist,6.2,8.15,5.1,65.7
E2858,account_manager,8.8,10.13,4.7,73.8
E2859,account_manager,7.9,14.87,7.4,63
E2860,support_engineer,8.9,5.06,6.9,51.8
E2861,account_manager,8.2,9.43,3.9,82.1
E2862,account_manager,8.1,8.55,7.6,54.3
E2863,support_engineer,5.1,4.6,7.2,48.4
E2864,implement_specialist,4.4,3.52,7.6,37.2
E2865,account_manager,6.1,7.83,6.7,70.3
E2866,implement_specialist,5,8.83,10,52.7
E2867,account_manager,7,10.61,6.6,86.7
E2868,implement_specialist,6.2,6.32,10.5,66
E2869,account_manager,7,6.79,2.5,72.2
E2870,account_manager,7.3,4.47,9.2,36.2
E2871,implement_specialist,6.5,5.48,6.1,55.1
E2872,account_manager,5.3,8.38,7.9,25.1
E2873,account_manager,7.9,5.65,7.5,75.3
E2874,implement_specialist,5.8,2.76,7.8,44.6
E2875,implement_specialist,7.4,10.28,5.9,58.2
E2876,support_engineer,6.7,9.2,5.7,43.3
E2877,implement_specialist,8.3,8.11,5.1,60.1
E2878,implement_specialist,6.4,5.38,1.8,40.1
E2879,support_engineer,8.1,9.18,5.8,66.7
E2880,account_manager,9.1,11.9,5.4,41.7
E2881,account_manager,6.3,6.66,9.1,40.3
E2882,implement_specialist,7.3,6.77,5.7,73.9
E2883,account_manager,7.4,5.64,6.5,57
E2884,support_engineer,7.2,11.65,2.9,64.8
E2885,account_manager,5.8,3.8,5,57.3
E2886,support_engineer,8,8.44,6,60.1
E2887,support_engineer,8.9,5.73,5.1,42.5
E2888,support_engineer,5.1,4.45,8.2,66.2
E2889,implement_specialist,8.3,6.27,2.6,59.9
E2890,implement_specialist,8.8,5.91,4.2,71.4
E2891,account_manager,7.3,8.66,6.1,77
E2892,implement_specialist,7.9,5.94,7.1,49.6
E2893,account_manager,6.5,4.29,6.4,73.7
E2894,account_manager,8.4,9.76,6.8,56.1
E2895,implement_specialist,6.9,3.62,8.6,72.8
E2896,support_engineer,6.9,2.81,4.3,39.9
E2897,support_engineer,5.6,5.65,7.3,50.3
E2898,account_manager,7.3,5.63,9.8,51
E2899,implement_specialist,7.7,8.07,2.8,80.7
E2900,account_manager,6.4,6.64,3.2,53.5
E2901,account_manager,6.7,7.84,4.5,81.2
E2902,support_engineer,6.3,7.29,6.8,54.4
E2903,support_engineer,8.1,8.8,7.5,42.6
E2904,account_manager,7.7,10.66,5.2,70.1
E2905,support_engineer,5.6,11.03,3.1,47.1
E2906,support_engineer,10.5,2.48,5.3,66.4
E2907,implement_specialist,6.9,5.02,6.7,30.2
E2908,account_manager,8.8,7.68,5.3,64.5
E2909,support_engineer,6.8,5.67,6,33.9
E2910,account_manager,6.1,3.72,6.7,40.5
E2911,support_engineer,6.6,3.04,7.1,37.7
E2912,support_engineer,8.7,3.34,6.4,72.2
E2913,account_manager,7.4,10.21,4.5,66.3
E2914,account_manager,8.5,9.2,7.3,38.8
E2915,account_manager,8.5,8.58,0.7,66.5
E2916,account_manager,7.2,1.17,6.2,75.6
E2917,account_manager,7.8,7.52,2.1,63.1
E2918,implement_specialist,7.6,11.78,2.2,63.1
E2919,account_manager,9.1,8.48,6.3,62.3
E2920,account_manager,7.6,5.63,3.5,63.9
E2921,account_manager,7.3,3.2,5.2,69
E2922,support_engineer,7.3,5.88,6,60.9
E2923,implement_specialist,5.2,7.31,4.6,62.4
E2924,account_manager,6.4,9.04,9.5,42.3
E2925,support_engineer,8.8,2.87,5.8,90.3
E2926,implement_specialist,6.9,4.58,7.9,42.7
E2927,implement_specialist,5.3,7.45,8.5,63.1
E2928,account_manager,6.6,2.47,9.2,41.8
E2929,support_engineer,7.8,8.53,2.4,60.2
E2930,account_manager,6.5,8.24,5,57.7
E2931,implement_specialist,7.2,2.43,7.8,51.7
E2932,support_engineer,10,8.58,8.8,66.3
E2933,account_manager,7.6,11.92,1.5,36.5
E2934,support_engineer,9.2,13.49,0,75.4
E2935,implement_specialist,5.2,6.76,6.9,61.3
E2936,implement_specialist,7.4,11.54,5.1,62.3
E2937,support_engineer,7.6,3.39,4.7,48.5
E2938,support_engineer,9.6,6.4,6.9,50
E2939,account_manager,7.7,5.82,4.5,87.9
E2940,implement_specialist,8.1,6.79,2.4,80.7
E2941,account_manager,6.7,3.59,8.4,50.4
E2942,support_engineer,8.9,7.78,6.5,51.8
E2943,implement_specialist,7.3,6.84,7,49.5
E2944,account_manager,6.5,8.32,6.8,58.7
E2945,account_manager,6,2.92,3.9,53.3
E2946,account_manager,8.3,4.22,3.6,78.1
E2947,implement_specialist,7.2,4.06,8,40.4
E2948,account_manager,9,6.17,6.6,64.3
E2949,support_engineer,7.5,9.52,4.2,42.2
E2950,implement_specialist,9.3,10.91,1.6,78.6
E2951,support_engineer,4.3,1.77,8.5,38.4
E2952,support_engineer,6.9,4.87,5.1,52.8
E2953,account_manager,5.7,5.55,6.1,55.7
E2954,account_manager,4.4,2.29,7.3,91.8
E2955,account_manager,6.3,6.98,6.2,61.1
E2956,account_manager,6.4,2.03,5.6,41.4
E2957,account_manager,7.6,5.68,2.1,38.9
E2958,implement_specialist,6.3,6.06,5.8,45.2
E2959,account_manager,7.6,5.96,3,63.3
E2960,support_engineer,7.8,8.32,5.4,76.6
E2961,support_engineer,9.4,13.28,1.1,79.3
E2962,account_manager,6.1,7.61,3.6,69.9
E2963,account_manager,8.7,13.19,3.5,75.9
E2964,account_manager,7.1,7.22,7.5,52.2
E2965,account_manager,6.3,10.52,5.8,47.8
E2966,account_manager,7,7.47,0,60
E2967,account_manager,9.7,6.31,6.7,72.2
E2968,support_engineer,4.9,7.67,7.1,54.1
E2969,support_engineer,7.9,6.39,9.8,39.8
E2970,account_manager,7,7.8,5.5,64.4
E2971,account_manager,7.7,7.96,4.4,61.3
E2972,support_engineer,5.1,12.64,6.9,47.6
E2973,support_engineer,8.8,5.92,4.4,58.2
E2974,account_manager,7.9,9.35,6.8,54.7
E2975,implement_specialist,8.1,10.02,6.4,73.9
E2976,support_engineer,6.5,9.81,3.7,71.9
E2977,support_engineer,8.2,10.41,3.9,86.2
E2978,support_engineer,7.2,13.97,2.7,67.5
E2979,account_manager,7.6,9.81,7.4,99.4
E2980,support_engineer,7.1,11.49,5,34.9
E2981,support_engineer,9.6,13.72,2.5,82.7
E2982,account_manager,7.3,8.75,5.5,49.8
E2983,support_engineer,10.1,15.53,2.1,86.9
E2984,support_engineer,5.8,6.98,12,42.5
E2985,implement_specialist,6.9,4.13,5.7,67.6
E2986,implement_specialist,7.5,6.16,6.9,50.6
E2987,account_manager,7.9,12.83,4.4,51.5
E2988,account_manager,8.4,4.82,8.8,44.1
E2989,support_engineer,8,9.33,8.3,56.2
E2990,account_manager,6.3,8.27,6.7,38.7
E2991,support_engineer,6.5,6.74,1.9,74.8
E2992,account_manager,6.6,5.87,4.3,79.5
E2993,implement_specialist,5.7,5.63,7.7,39
E2994,support_engineer,7.4,7.59,7.8,59.2
E2995,account_manager,8,4.39,3.1,52
E2996,implement_specialist,7.9,8.3,3.2,62.3
E2997,account_manager,8,5.36,8.3,74.7
E2998,implement_specialist,5.2,0.93,9.9,50.8
E2999,support_engineer,7.5,11.05,0.9,69.2
E3000,account_manager,8.5,8.61,1.7,94.8
E3001,account_manager,8.2,6.83,4.9,45.1
E3002,account_manager,6.1,9.27,4.7,51
E3003,account_manager,7.5,5.56,5.7,85.3
E3004,support_engineer,6,12.31,7.6,73.4
E3005,support_engineer,6.8,9.2,10,61.5
E3006,support_engineer,7,9.36,2.6,63.4
E3007,support_engineer,8.1,7.92,9.3,64.1
E3008,account_manager,5.6,4.46,11.8,46.9
E3009,implement_specialist,8.3,7.78,3.8,59.3
E3010,implement_specialist,8.3,7.95,6.8,59.2
E3011,implement_specialist,7.5,7.68,3.8,65.5
E3012,account_manager,9.2,13.13,3.7,96.1
E3013,implement_specialist,8.6,9.32,6.2,66.3
E3014,support_engineer,4.7,9.45,7.7,55.8
E3015,implement_specialist,8.2,6.64,4.6,82.5
E3016,implement_specialist,8.2,6.92,5.5,57
E3017,account_manager,7.7,5.59,7.4,45.9
E3018,account_manager,8.1,9.42,5.5,64.1
E3019,implement_specialist,9.1,7.05,3.3,60.6
E3020,account_manager,6.1,6.23,11.5,50.3
E3021,account_manager,5,0.53,9.7,55.1
E3022,implement_specialist,6.9,4.18,3.6,71.3
E3023,support_engineer,6.5,3.58,12,65.1
E3024,implement_specialist,8.5,6.06,3.6,69.8
E3025,support_engineer,7.8,0.92,8,46.2
E3026,account_manager,6.4,2.97,10.6,69.8
E3027,account_manager,7,10.42,4.7,49.8
E3028,support_engineer,8.4,10.71,2.8,82.5
E3029,implement_specialist,8.7,6.51,1.8,70.3
E3030,account_manager,5.5,4.21,7.1,48.4
E3031,account_manager,9.4,10.71,3.7,79
E3032,implement_specialist,7.9,9.2,3.7,65.9
E3033,implement_specialist,7.7,8.53,3.6,51.4
E3034,implement_specialist,7,1.45,4.7,72.6
E3035,account_manager,6.5,4.19,5,69.6
E3036,implement_specialist,7.3,4.29,8.4,85.2
E3037,support_engineer,5.8,6.56,6.9,60.6
E3038,account_manager,10.1,16.09,1.6,100
E3039,account_manager,5.6,5.15,7.1,29.8
E3040,support_engineer,7.7,6.14,7.6,46.7
E3041,implement_specialist,6.8,9.06,6.5,44.3
E3042,account_manager,6.4,5.14,6.5,62
E3043,support_engineer,9.2,11.19,3.9,90.9
E3044,account_manager,6.5,7.5,3.5,55.9
E3045,account_manager,8.6,7.86,7.9,64.6
E3046,account_manager,7.5,1.73,2.8,45.9
E3047,support_engineer,7.2,6.98,9.3,64
E3048,account_manager,7.3,7.14,6.6,54.8
E3049,account_manager,8.6,9.99,5.4,64.3
E3050,account_manager,6.5,10.77,4,71.8
E3051,implement_specialist,8.7,3.91,3.3,68.5
E3052,account_manager,6.1,2.19,8.3,50.8
E3053,implement_specialist,6.9,2.67,6.1,52.5
E3054,account_manager,7.4,8.41,8.2,55.3
E3055,support_engineer,5.5,6.12,7.5,76.3
E3056,implement_specialist,7.6,12.21,9.8,60.9
E3057,support_engineer,6,4.19,10.4,63.8
E3058,support_engineer,5.7,0.62,9.2,35.9
E3059,account_manager,7.6,6.78,1.7,57.8
E3060,implement_specialist,8.4,9.4,7.4,45.2
E3061,support_engineer,5.9,4.55,9.8,50.2
E3062,implement_specialist,8.4,4.12,9.1,61.8
E3063,implement_specialist,7.6,3.84,7.6,25.7
E3064,support_engineer,7.4,6.43,0,52.6
E3065,account_manager,6.8,2.71,4.4,85.2
E3066,account_manager,7.1,5.25,5.3,62
E3067,support_engineer,8.1,8.97,5.3,75.7
E3068,account_manager,9.3,9,4,49.7
E3069,account_manager,6.2,7.67,6,56.7
E3070,implement_specialist,7.6,8.06,4.7,70.1
E3071,implement_specialist,6.8,3.44,7.3,33.1
E3072,support_engineer,7.2,7.69,4.7,54.1
E3073,support_engineer,8.2,8.12,3,65.3
E3074,implement_specialist,6.5,5.33,6.5,52.3
E3075,implement_specialist,6,7.82,8.5,62.8
E3076,account_manager,7.8,7.55,6.6,44.8
E3077,implement_specialist,6.6,9.17,5.5,75
E3078,account_manager,6.4,6.73,11,41.7
E3079,implement_specialist,6.7,1.12,8.1,49.2
E3080,implement_specialist,7.1,7.19,2.1,87.4
E3081,account_manager,7.2,4.91,6.9,62.2
E3082,account_manager,7.3,6.16,9.3,57.5
E3083,implement_specialist,8,2.59,3.9,40.2
E3084,account_manager,4.5,5,11.2,66.4
E3085,support_engineer,6.2,7.03,7.6,32.5
E3086,implement_specialist,9.2,4.47,5.7,56.1
E3087,support_engineer,8.5,6.25,5,69.5
E3088,account_manager,8.7,9.42,6.4,60.2
E3089,support_engineer,7.9,6.05,4.8,46.6
E3090,implement_specialist,7.3,5.33,3.9,48.1
E3091,implement_specialist,9.4,6.97,3.8,83.8
E3092,implement_specialist,9.7,6.78,3.7,57.9
E3093,support_engineer,6.3,7.14,6.7,43.5
E3094,implement_specialist,8.9,4.22,4.9,70.2
E3095,implement_specialist,7.7,8.08,5.7,49.9
E3096,implement_specialist,7.5,10.17,5.7,54.7
E3097,implement_specialist,6.4,6.01,4.4,37.9
E3098,support_engineer,8.7,7.66,4.4,60.8
E3099,account_manager,5.4,5.86,4.5,41.6
E3100,account_manager,8.7,7.71,2.5,54.2
E3101,account_manager,5.9,9.58,7.1,65.9
E3102,implement_specialist,7.2,7.05,2.3,68
E3103,implement_specialist,6.7,6.51,9.7,45.6
E3104,account_manager,9.4,5.08,0.9,65.4
E3105,account_manager,7.4,6.8,4.1,71.8
E3106,account_manager,5.6,3.06,8.2,69.6
E3107,implement_specialist,5.4,8.6,7.5,45.6
E3108,implement_specialist,6.8,6.3,6.9,59.9
E3109,account_manager,7.3,11.28,5.9,62.4
E3110,account_manager,6.6,4.87,7.9,52.4
E3111,support_engineer,8,2.66,2.8,32
E3112,support_engineer,7.3,11.23,7.9,67.6
E3113,support_engineer,7.8,6.73,4,37.1
E3114,implement_specialist,6.6,1.03,7.4,44.2
E3115,support_engineer,7.4,0.6,7.3,44.5
E3116,support_engineer,5.4,8.45,4.2,65.5
E3117,support_engineer,8.5,14.58,1.1,91.2
E3118,account_manager,7.3,8.82,7.5,51.8
E3119,support_engineer,8.3,9.61,2.1,70.5
E3120,account_manager,9.3,7.8,2.6,85.3
E3121,account_manager,6.4,1.66,6,51.5
E3122,account_manager,7,6.73,7,40.9
E3123,account_manager,7.2,12.68,2.8,87.1
E3124,implement_specialist,6.8,4.2,7.8,27.8
E3125,support_engineer,7.3,7.96,0.3,58.3
E3126,implement_specialist,8.2,9.59,5.3,64.5
E3127,support_engineer,6.5,10.13,2.2,58.4
E3128,support_engineer,7.7,6.04,3.9,53.8
E3129,account_manager,7.8,8.73,7,65.9
E3130,account_manager,6.4,6.74,4.7,69.9
E3131,account_manager,5.8,2.22,6.9,61.4
E3132,account_manager,6.8,6.49,1.7,48.6
E3133,implement_specialist,4.7,8.57,9.3,65.1
E3134,implement_specialist,7.4,7.5,8.7,42.1
E3135,implement_specialist,6.2,7.82,10.2,61.4
E3136,implement_specialist,9.1,5.12,7.2,61.2
E3137,implement_specialist,5.6,7.26,8.3,52.7
E3138,implement_specialist,9.8,11.33,5.9,67.2
E3139,account_manager,8.2,6.95,3.8,60.9
E3140,support_engineer,8.1,9.21,4.7,53.2
E3141,account_manager,6.8,7.33,1.7,74.7
E3142,account_manager,5.7,7.58,5.3,68.7
E3143,implement_specialist,7.8,6.85,2.7,68.8
E3144,implement_specialist,7.1,7.23,5.3,87.1
E3145,account_manager,6.6,5.89,7.5,56.5
E3146,implement_specialist,7.9,8.16,4.4,60.1
E3147,implement_specialist,9.1,11,3.9,52.3
E3148,support_engineer,9,7.28,3.1,40.5
E3149,support_engineer,7.4,4.34,4.7,39.6
E3150,implement_specialist,8.3,3.19,5.2,60.8
E3151,support_engineer,6.4,9.39,1,56
E3152,support_engineer,9.1,8.75,6.5,43.4
E3153,account_manager,4.6,6.24,5.7,47.8
E3154,implement_specialist,5.9,9.33,8.7,67.5
E3155,support_engineer,8.4,8.32,6.2,36.4
E3156,account_manager,7.7,6.17,6.1,85.2
E3157,implement_specialist,8.4,10.76,4.5,67.6
E3158,account_manager,8.9,11.51,4.7,84
E3159,account_manager,7.1,7.87,10.4,68.9
E3160,support_engineer,5.5,3.53,7.9,70.8
E3161,support_engineer,6.3,5.95,5.5,60.4
E3162,implement_specialist,6.9,8.15,3.3,100
E3163,account_manager,7,9.04,4.7,53.5
E3164,implement_specialist,8.9,10.24,7.8,59.5
E3165,implement_specialist,6.9,5.84,7.9,54.2
E3166,implement_specialist,9.9,6.2,3.6,60.7
E3167,account_manager,7.6,10.06,8.9,61.1
E3168,implement_specialist,5.8,5.96,8.8,76.5
E3169,implement_specialist,8.7,9.18,1.3,76.2
E3170,account_manager,6.3,6.86,7.5,27.9
E3171,implement_specialist,7.8,8.52,7.2,86.9
E3172,account_manager,7.4,2.17,7.6,56.9
E3173,support_engineer,6.7,3.62,4.7,53.6
E3174,implement_specialist,5.2,3.25,9.7,57.7
E3175,account_manager,6.2,10.04,4.9,63.9
E3176,account_manager,6.4,5.82,6.5,62.3
E3177,account_manager,7.4,10.3,4.6,44.3
E3178,implement_specialist,6.3,0.73,7.5,43.6
E3179,implement_specialist,7.2,4.78,6.9,70.7
E3180,implement_specialist,6.2,0.62,8.2,51.3
E3181,account_manager,8.4,2.35,6.5,12.2
E3182,implement_specialist,6.7,4.72,8.2,52.3
E3183,support_engineer,6.9,3.79,7.8,66.1
E3184,account_manager,6.2,9.92,8,56.9
E3185,account_manager,8.4,5.44,2.6,86.3
E3186,implement_specialist,6.6,9.89,9.5,50.1
E3187,account_manager,9.1,10.06,4.3,79.4
E3188,account_manager,8,6.29,4.7,79.7
E3189,support_engineer,7.7,9.67,5.4,66.1
E3190,account_manager,5.2,3.33,6.6,53.9
E3191,account_manager,8.6,9.54,5.3,69.9
E3192,account_manager,9.2,3.18,6.1,46.4
E3193,account_manager,6.8,11.23,2.5,69.8
E3194,implement_specialist,8,6.8,0.7,53.2
E3195,implement_specialist,6.8,6.08,6.3,71.5
E3196,account_manager,7.9,6.24,4.9,39.4
E3197,account_manager,8.9,11.91,2.4,70.9
E3198,account_manager,7.8,3.92,2.1,69.4
E3199,account_manager,6.2,2.97,6,42.4
E3200,support_engineer,8.6,8.02,5.9,77.5
E3201,support_engineer,8.5,6.66,5.4,86.4
E3202,implement_specialist,7.5,4.78,7.7,56.1
E3203,support_engineer,6.8,8.18,5.3,66.3
E3204,account_manager,7.7,3.62,3.8,64.6
E3205,account_manager,7.5,2.21,2.1,45.3
E3206,implement_specialist,5.9,6.34,7.1,56.5
E3207,support_engineer,7.6,5.55,3.5,50.1
E3208,account_manager,10.3,7.1,2.7,61.1
E3209,account_manager,8.5,9.13,5.7,44.4
E3210,account_manager,6.3,7.16,8.2,56.4
E3211,implement_specialist,4.9,3.96,8.1,52.4
E3212,implement_specialist,6.5,6.83,7.9,76.7
E3213,account_manager,7.9,10.77,7.9,34.7
E3214,account_manager,6.6,3.81,5,57.1
E3215,implement_specialist,4.9,9.8,9.1,49.9
E3216,account_manager,6.8,9.29,7.3,73
E3217,implement_specialist,6.8,5.9,11.3,44.2
E3218,implement_specialist,8.8,7.89,5.8,60.9
E3219,account_manager,7.8,4.84,6.5,36.7
E3220,implement_specialist,8.5,6.23,7,33.5
E3221,implement_specialist,6.2,7.27,4.7,43.8
E3222,support_engineer,8.9,7.18,3.4,66.6
E3223,implement_specialist,6.7,8.01,7.3,56
E3224,support_engineer,7.3,7.97,8.5,56.1
E3225,implement_specialist,8.5,5.97,6.6,70.4
E3226,account_manager,8.1,10.34,5.7,66.4
E3227,support_engineer,8.7,8.61,4.8,42.7
E3228,implement_specialist,9.5,8.91,5.8,65.6
E3229,implement_specialist,5,3.29,9.3,45
E3230,account_manager,7.7,8.33,8.3,90
E3231,implement_specialist,10.5,9.28,1.8,100
E3232,support_engineer,6.1,2.72,4.9,24.4
E3233,implement_specialist,6.4,3.76,6.3,24.1
E3234,account_manager,8.1,12.76,3.2,78.7
E3235,implement_specialist,6.4,7.71,7.3,23.1
E3236,account_manager,9.7,11.01,5.7,81.1
E3237,account_manager,8.1,7.68,9.5,53.9
E3238,support_engineer,7.8,4.49,3.1,65.7
E3239,account_manager,8.2,8.48,5.8,53
E3240,account_manager,5.9,13.09,4.5,40.4
E3241,support_engineer,7.4,5.61,4.4,36.7
E3242,account_manager,6.2,11.51,3.6,45.1
E3243,account_manager,6.6,12.49,3,71.3
E3244,support_engineer,6.9,2.38,6.7,55.4
E3245,implement_specialist,8.1,7.85,7.3,100
E3246,account_manager,9.3,14.13,0,55.9
E3247,account_manager,6.6,10.77,5.7,54.2
E3248,implement_specialist,6.5,6.03,5.8,49.6
E3249,implement_specialist,7.3,5.47,8.9,45.1
E3250,implement_specialist,7.7,7.61,3.7,63.9
E3251,account_manager,7.1,4.72,4.1,40
E3252,implement_specialist,6.9,8.19,8.3,23.1
E3253,support_engineer,8.1,12.2,0,71.2
E3254,implement_specialist,6.8,12.39,6.5,49.9
E3255,account_manager,6.2,8.61,12,37.8
E3256,account_manager,7.7,9.9,3.2,68.1
E3257,account_manager,7.8,7.29,4.1,29.6
E3258,implement_specialist,8.7,10.43,6.8,61
E3259,support_engineer,9.8,8.1,1.2,64.3
E3260,implement_specialist,6.5,6.42,7.1,56.7
E3261,account_manager,10,8.82,0.5,72.5
E3262,implement_specialist,4.7,7.47,11.7,73.9
E3263,implement_specialist,9.1,7.38,3.8,55.5
E3264,support_engineer,6,5.63,3.8,61.6
E3265,account_manager,6.1,5.21,7.9,32.7
E3266,implement_specialist,7.4,10.07,2.3,52
E3267,account_manager,5.7,4.71,9.5,75.6
E3268,implement_specialist,8.8,14.02,1.9,84
E3269,support_engineer,10,10.79,0.7,84.2
E3270,support_engineer,6.2,2.05,7,47.8
E3271,support_engineer,8.6,5.97,4.3,60.7
E3272,account_manager,7.5,5.08,4.5,74.6
E3273,implement_specialist,7,6.81,9.6,47.9
E3274,account_manager,8.8,1.07,7.5,73.1
E3275,account_manager,6.8,11.09,3,66.1
E3276,support_engineer,6.7,9.5,10.2,43.9
E3277,account_manager,7.8,7.25,7.7,57.7
E3278,implement_specialist,6.8,1.42,8.5,45.5
E3279,support_engineer,5.7,2.17,6.6,38.1
E3280,account_manager,5.7,1.87,6.4,40.7
E3281,account_manager,7.4,7.65,3.8,68.6
E3282,support_engineer,9.3,5.86,1.9,59.5
E3283,implement_specialist,7.3,5.4,6.1,79.1
E3284,support_engineer,8.4,7.42,6.8,78.6
E3285,account_manager,5.5,12.6,7.7,47.8
E3286,account_manager,6.7,4.62,4.2,59.8
E3287,implement_specialist,5.3,3.55,12,38.1
E3288,account_manager,7.3,6.13,6.5,71.5
E3289,account_manager,6.8,4.55,8.6,78
E3290,implement_specialist,5.2,2.28,9.9,49.2
E3291,implement_specialist,7.1,5.97,5.6,75.2
E3292,support_engineer,5.7,5.67,5.1,69.6
E3293,support_engineer,7.7,8.16,2.9,87.6
E3294,implement_specialist,6.2,4.81,6.7,39.9
E3295,support_engineer,9.2,5.63,5.9,62.9
E3296,support_engineer,8.6,6.78,6,50.5
E3297,support_engineer,8.2,4.03,5.9,51.8
E3298,implement_specialist,7.8,6.15,5.8,49.4
E3299,account_manager,5,6.37,6.6,41.4
E3300,support_engineer,7.7,8.16,3.1,46.8
E3301,implement_specialist,8.1,8.66,5.9,74.4
E3302,account_manager,6.9,5.45,3.7,48.3
E3303,support_engineer,6.7,9.16,5.8,36.7
E3304,implement_specialist,9.1,9.23,2.9,58.5
E3305,account_manager,8.5,4.99,4.2,89.4
E3306,account_manager,5.7,9.58,6.5,32.1
E3307,implement_specialist,7.1,10.11,5.3,89.3
E3308,account_manager,7.4,2.35,8,89.7
E3309,account_manager,4.6,2.59,8.2,51.2
E3310,account_manager,6.7,4.75,7,53.4
E3311,support_engineer,5.8,7.03,8.3,65.4
E3312,support_engineer,9.6,4.63,0,42.6
E3313,account_manager,8.3,1.45,8,33.2
E3314,implement_specialist,7.2,6.06,3.8,73.6
E3315,support_engineer,6.7,1.08,6.2,39.8
E3316,implement_specialist,6.2,6.03,8.4,77.5
E3317,account_manager,7.9,0,9.6,61.3
E3318,account_manager,6.9,6.8,5.9,62.7
E3319,implement_specialist,5.1,5.6,11.6,55.9
E3320,support_engineer,7.8,8.07,9,74.7
E3321,account_manager,8.6,5.82,5.6,50.2
E3322,account_manager,5.5,1.86,9.7,37.3
